4.829001426696777344e-02,-5.320000000000000284e+00,4.580000000000000182e-01,5.800781250000000000e+00
9.629344940185546875e-02,-2.080999999999999872e+01,3.435000000000000053e+00,6.591796875000000000e+00
1.442859172821044922e-01,-3.445000000000000284e+01,8.931000000000000938e+00,9.140625000000000000e+00
1.922576427459716797e-01,-2.812999999999999901e+01,1.236599999999999966e+01,1.265625000000000000e+01
2.402575016021728516e-01,-1.800000000000000000e+01,1.236599999999999966e+01,1.634765625000000000e+01
2.882497310638427734e-01,-1.381000000000000050e+01,1.076299999999999990e+01,1.959960937500000000e+01
3.362338542938232422e-01,-1.369999999999999929e+01,9.160000000000000142e+00,2.232421875000000000e+01
3.842418193817138672e-01,-9.390000000000000568e+00,7.099000000000000199e+00,2.452148437500000000e+01
4.322514533996582031e-01,-1.239999999999999991e+00,4.580000000000000071e+00,2.601562500000000000e+01
4.802429676055908203e-01,-9.300000000000000488e-01,9.160000000000000364e-01,2.645507812500000000e+01
5.282480716705322266e-01,-3.589999999999999858e+00,-1.374000000000000110e+00,2.601562500000000000e+01
5.762264728546142578e-01,-9.499999999999999556e-01,-2.748000000000000220e+00,2.531250000000000000e+01
6.242098808288574219e-01,1.438000000000000078e+01,-5.496000000000000441e+00,2.381835937500000000e+01
6.722185611724853516e-01,1.426999999999999957e+01,-8.243999999999999773e+00,2.144531250000000000e+01
7.202205657958984375e-01,1.714000000000000057e+01,-1.007600000000000051e+01,1.845703125000000000e+01
7.682230472564697266e-01,2.396999999999999886e+01,-1.145000000000000107e+01,1.529296875000000000e+01
8.162157535552978516e-01,2.625000000000000000e+01,-1.259500000000000064e+01,1.151367187500000000e+01
8.642439842224121094e-01,2.376999999999999957e+01,-1.351100000000000101e+01,7.734375000000000000e+00
9.123225212097167969e-01,2.000000000000000000e+01,-1.328200000000000003e+01,3.779296875000000000e+00
9.602727890014648438e-01,2.441000000000000014e+01,-1.282399999999999984e+01,0.000000000000000000e+00
1.008293867111206055e+00,2.544999999999999929e+01,-1.167900000000000027e+01,-3.515625000000000000e+00
1.056331872940063477e+00,2.717000000000000171e+01,-1.007600000000000051e+01,-6.503906250000000000e+00
1.104332447052001953e+00,2.978999999999999915e+01,-8.243999999999999773e+00,-8.876953125000000000e+00
1.152218818664550781e+00,3.148000000000000043e+01,-5.725000000000000533e+00,-1.072265625000000000e+01
1.200204849243164062e+00,2.946000000000000085e+01,-2.977000000000000313e+00,-1.168945312500000000e+01
1.248195171356201172e+00,2.780999999999999872e+01,-2.290000000000000091e-01,-1.186523437500000000e+01
1.296192646026611328e+00,2.375000000000000000e+01,1.145000000000000018e+00,-1.168945312500000000e+01
1.344280719757080078e+00,8.080000000000000071e+00,3.435000000000000053e+00,-1.063476562500000000e+01
1.392611742019653320e+00,-2.669999999999999929e+00,6.641000000000000014e+00,-8.789062500000000000e+00
1.440685033798217773e+00,-9.179999999999999716e+00,8.473000000000000753e+00,-6.328125000000000000e+00
1.488621711730957031e+00,-1.776999999999999957e+01,1.053400000000000070e+01,-3.339843750000000000e+00
1.536616563796997070e+00,-2.464999999999999858e+01,1.213700000000000045e+01,8.789062500000000000e-02
1.584646224975585938e+00,-2.541000000000000014e+01,1.305300000000000082e+01,3.867187500000000000e+00
1.632576465606689453e+00,-2.655000000000000071e+01,1.305300000000000082e+01,7.734375000000000000e+00
1.680624485015869141e+00,-2.660000000000000142e+01,1.351100000000000101e+01,1.160156250000000000e+01
1.728549957275390625e+00,-2.051999999999999957e+01,1.282399999999999984e+01,1.538085937500000000e+01
1.776592969894409180e+00,-1.633999999999999986e+01,1.122100000000000009e+01,1.880859375000000000e+01
1.824644565582275391e+00,-1.812999999999999901e+01,9.618000000000000327e+00,2.162109375000000000e+01
1.872583389282226562e+00,-1.477999999999999936e+01,7.557000000000000384e+00,2.390625000000000000e+01
1.920588254928588867e+00,-1.560999999999999943e+01,5.267000000000000348e+00,2.557617187500000000e+01
1.968915224075317383e+00,-4.259999999999999787e+00,1.602999999999999980e+00,2.619140625000000000e+01
2.016183376312255859e+00,-8.109999999999999432e+00,-6.870000000000000551e-01,2.610351562500000000e+01
2.064223051071166992e+00,-5.059999999999999609e+00,-2.519000000000000128e+00,2.540039062500000000e+01
2.112201929092407227e+00,7.070000000000000284e+00,-4.580000000000000071e+00,2.416992187500000000e+01
2.160194158554077148e+00,1.572000000000000064e+01,-7.099000000000000199e+00,2.214843750000000000e+01
2.208174467086791992e+00,2.067999999999999972e+01,-9.846999999999999531e+00,1.924804687500000000e+01
2.256173372268676758e+00,2.069000000000000128e+01,-1.076299999999999990e+01,1.608398437500000000e+01
2.304160594940185547e+00,2.662999999999999901e+01,-1.236599999999999966e+01,1.256835937500000000e+01
2.352161645889282227e+00,2.976999999999999957e+01,-1.351100000000000101e+01,8.613281250000000000e+00
2.400168657302856445e+00,2.337999999999999901e+01,-1.351100000000000101e+01,4.746093750000000000e+00
2.448153257369995117e+00,2.662999999999999901e+01,-1.305300000000000082e+01,9.667968750000000000e-01
2.496164560317993164e+00,2.860999999999999943e+01,-1.190800000000000125e+01,-2.636718750000000000e+00
2.544264316558837891e+00,3.209000000000000341e+01,-1.076299999999999990e+01,-5.888671875000000000e+00
2.592218875885009766e+00,2.955999999999999872e+01,-8.473000000000000753e+00,-8.349609375000000000e+00
2.640264749526977539e+00,3.478000000000000114e+01,-6.411999999999999922e+00,-1.028320312500000000e+01
2.688269615173339844e+00,3.092999999999999972e+01,-3.664000000000000146e+00,-1.142578125000000000e+01
2.736773252487182617e+00,2.767000000000000171e+01,-9.160000000000000364e-01,-1.186523437500000000e+01
2.784980773925781250e+00,2.391000000000000014e+01,6.870000000000000551e-01,-1.168945312500000000e+01
2.832977771759033203e+00,1.313000000000000078e+01,2.748000000000000220e+00,-1.089843750000000000e+01
2.880541563034057617e+00,1.169999999999999929e+00,5.725000000000000533e+00,-9.316406250000000000e+00
2.928536653518676758e+00,-4.830000000000000071e+00,8.243999999999999773e+00,-7.031250000000000000e+00
2.976550102233886719e+00,-1.307000000000000028e+01,1.007600000000000051e+01,-4.130859375000000000e+00
3.024558305740356445e+00,-1.939999999999999858e+01,1.145000000000000107e+01,-7.910156250000000000e-01
3.072589159011840820e+00,-2.682000000000000028e+01,1.282399999999999984e+01,2.988281250000000000e+00
3.120572328567504883e+00,-2.655999999999999872e+01,1.305300000000000082e+01,6.767578125000000000e+00
3.168543815612792969e+00,-2.455000000000000071e+01,1.328200000000000003e+01,1.054687500000000000e+01
3.216589450836181641e+00,-2.301000000000000156e+01,1.305300000000000082e+01,1.450195312500000000e+01
3.264575004577636719e+00,-1.937000000000000099e+01,1.145000000000000107e+01,1.792968750000000000e+01
3.312566280364990234e+00,-2.487000000000000099e+01,1.030499999999999972e+01,2.091796875000000000e+01
3.360227108001708984e+00,-1.642000000000000171e+01,8.015000000000000568e+00,2.329101562500000000e+01
3.408181667327880859e+00,-1.955999999999999872e+01,5.954000000000000625e+00,2.522460937500000000e+01
3.456202983856201172e+00,-1.002999999999999936e+01,2.519000000000000128e+00,2.601562500000000000e+01
3.504151582717895508e+00,-8.029999999999999361e+00,-2.290000000000000091e-01,2.601562500000000000e+01
3.552133083343505859e+00,-8.410000000000000142e+00,-1.602999999999999980e+00,2.557617187500000000e+01
3.600145578384399414e+00,6.799999999999999822e+00,-3.205999999999999961e+00,2.469726562500000000e+01
3.648141622543334961e+00,1.658999999999999986e+01,-6.641000000000000014e+00,2.276367187500000000e+01
3.696136474609375000e+00,1.523000000000000043e+01,-9.160000000000000142e+00,2.021484375000000000e+01
3.744137287139892578e+00,2.094999999999999929e+01,-1.053400000000000070e+01,1.705078125000000000e+01
3.792159795761108398e+00,2.587000000000000099e+01,-1.213700000000000045e+01,1.353515625000000000e+01
3.840123414993286133e+00,2.905000000000000071e+01,-1.305300000000000082e+01,9.755859375000000000e+00
3.888132810592651367e+00,2.603999999999999915e+01,-1.374000000000000021e+01,5.800781250000000000e+00
3.936127901077270508e+00,2.035000000000000142e+01,-1.328200000000000003e+01,1.845703125000000000e+00
3.984116792678833008e+00,2.866000000000000014e+01,-1.236599999999999966e+01,-1.757812500000000000e+00
4.032102346420288086e+00,3.277000000000000313e+01,-1.122100000000000009e+01,-5.097656250000000000e+00
4.080130815505981445e+00,2.821000000000000085e+01,-8.931000000000000938e+00,-7.822265625000000000e+00
4.128098726272583008e+00,3.399000000000000199e+01,-7.099000000000000199e+00,-9.843750000000000000e+00
4.176096916198730469e+00,3.080999999999999872e+01,-4.350999999999999979e+00,-1.125000000000000000e+01
4.224091529846191406e+00,2.526000000000000156e+01,-1.374000000000000110e+00,-1.177734375000000000e+01
4.272099733352661133e+00,2.162000000000000099e+01,4.580000000000000182e-01,-1.168945312500000000e+01
4.320108413696289062e+00,1.332000000000000028e+01,2.290000000000000036e+00,-1.107421875000000000e+01
4.368178367614746094e+00,7.679999999999999716e+00,4.580000000000000071e+00,-9.843750000000000000e+00
4.416214942932128906e+00,-3.100000000000000089e+00,7.557000000000000384e+00,-7.734375000000000000e+00
4.464152336120605469e+00,-9.509999999999999787e+00,9.618000000000000327e+00,-5.009765625000000000e+00
4.512177944183349609e+00,-1.662999999999999901e+01,1.145000000000000107e+01,-1.669921875000000000e+00
4.560689210891723633e+00,-2.494999999999999929e+01,1.282399999999999984e+01,2.021484375000000000e+00
4.608700990676879883e+00,-2.164000000000000057e+01,1.259500000000000064e+01,5.800781250000000000e+00
4.656533718109130859e+00,-2.860999999999999943e+01,1.328200000000000003e+01,9.580078125000000000e+00
4.704518795013427734e+00,-2.600000000000000000e+01,1.351100000000000101e+01,1.353515625000000000e+01
4.752496957778930664e+00,-1.953999999999999915e+01,1.213700000000000045e+01,1.713867187500000000e+01
4.800447702407836914e+00,-2.076999999999999957e+01,1.030499999999999972e+01,2.021484375000000000e+01
4.848456382751464844e+00,-1.730999999999999872e+01,8.473000000000000753e+00,2.276367187500000000e+01
4.896511554718017578e+00,-1.673000000000000043e+01,6.411999999999999922e+00,2.469726562500000000e+01
4.944504737854003906e+00,-1.201999999999999957e+01,3.205999999999999961e+00,2.592773437500000000e+01
4.992480039596557617e+00,-8.539999999999999147e+00,2.290000000000000091e-01,2.610351562500000000e+01
5.040432691574096680e+00,-1.218999999999999950e+01,-9.160000000000000364e-01,2.583984375000000000e+01
5.088470220565795898e+00,2.319999999999999840e+00,-2.748000000000000220e+00,2.513671875000000000e+01
5.136089086532592773e+00,1.721000000000000085e+01,-6.182999999999999829e+00,2.337890625000000000e+01
5.184457540512084961e+00,1.285999999999999943e+01,-8.931000000000000938e+00,2.083007812500000000e+01
5.232450008392333984e+00,1.732000000000000028e+01,-1.030499999999999972e+01,1.784179687500000000e+01
5.280504226684570312e+00,2.471999999999999886e+01,-1.145000000000000107e+01,1.450195312500000000e+01
5.328662395477294922e+00,2.689999999999999858e+01,-1.282399999999999984e+01,1.072265625000000000e+01
5.376627445220947266e+00,2.867999999999999972e+01,-1.374000000000000021e+01,6.767578125000000000e+00
5.424504995346069336e+00,2.069999999999999929e+01,-1.351100000000000101e+01,2.812500000000000000e+00
5.472610473632812500e+00,2.558999999999999986e+01,-1.259500000000000064e+01,-9.667968750000000000e-01
5.520708322525024414e+00,2.503000000000000114e+01,-1.145000000000000107e+01,-4.306640625000000000e+00
5.568690299987792969e+00,2.800000000000000000e+01,-9.618000000000000327e+00,-7.207031250000000000e+00
5.616764307022094727e+00,2.862000000000000099e+01,-7.557000000000000384e+00,-9.492187500000000000e+00
5.664545297622680664e+00,2.942999999999999972e+01,-5.038000000000000256e+00,-1.107421875000000000e+01
5.712064981460571289e+00,2.560000000000000142e+01,-2.060999999999999943e+00,-1.177734375000000000e+01
5.760073184967041016e+00,2.157999999999999829e+01,4.580000000000000182e-01,-1.168945312500000000e+01
5.808070182800292969e+00,2.155000000000000071e+01,1.602999999999999980e+00,-1.125000000000000000e+01
5.856056928634643555e+00,2.049999999999999822e+00,3.893000000000000238e+00,-1.028320312500000000e+01
5.904045343399047852e+00,-5.419999999999999929e+00,7.099000000000000199e+00,-8.261718750000000000e+00
5.952039003372192383e+00,-9.640000000000000568e+00,9.160000000000000142e+00,-5.712890625000000000e+00
6.000047445297241211e+00,-2.107000000000000028e+01,1.076299999999999990e+01,-2.460937500000000000e+00
6.048136472702026367e+00,-2.798999999999999844e+01,1.236599999999999966e+01,1.142578125000000000e+00
6.096166372299194336e+00,-2.560999999999999943e+01,1.236599999999999966e+01,4.833984375000000000e+00
6.144132375717163086e+00,-2.682999999999999829e+01,1.305300000000000082e+01,8.525390625000000000e+00
6.192159891128540039e+00,-2.535000000000000142e+01,1.351100000000000101e+01,1.248046875000000000e+01
6.240106821060180664e+00,-2.250000000000000000e+01,1.259500000000000064e+01,1.617187500000000000e+01
6.288111448287963867e+00,-1.907000000000000028e+01,1.076299999999999990e+01,1.933593750000000000e+01
6.336049795150756836e+00,-1.826000000000000156e+01,9.160000000000000142e+00,2.214843750000000000e+01
6.384048223495483398e+00,-1.705999999999999872e+01,7.099000000000000199e+00,2.425781250000000000e+01
6.432025194168090820e+00,-1.575999999999999979e+01,4.350999999999999979e+00,2.575195312500000000e+01
6.480025768280029297e+00,-7.500000000000000000e+00,1.145000000000000018e+00,2.619140625000000000e+01
6.528043270111083984e+00,-9.949999999999999289e+00,-4.580000000000000182e-01,2.610351562500000000e+01
6.576050519943237305e+00,1.100000000000000089e+00,-2.519000000000000128e+00,2.540039062500000000e+01
6.624040126800537109e+00,1.250999999999999979e+01,-5.496000000000000441e+00,2.381835937500000000e+01
6.672026157379150391e+00,1.167999999999999972e+01,-7.786000000000000476e+00,2.153320312500000000e+01
6.720047712326049805e+00,2.075000000000000000e+01,-1.007600000000000051e+01,1.863281250000000000e+01
6.768055915832519531e+00,2.048999999999999844e+01,-1.122100000000000009e+01,1.538085937500000000e+01
6.816015720367431641e+00,2.441000000000000014e+01,-1.236599999999999966e+01,1.168945312500000000e+01
6.864030838012695312e+00,2.842000000000000171e+01,-1.374000000000000021e+01,7.822265625000000000e+00
6.912032127380371094e+00,2.085999999999999943e+01,-1.351100000000000101e+01,3.779296875000000000e+00
6.960020542144775391e+00,2.894999999999999929e+01,-1.305300000000000082e+01,0.000000000000000000e+00
7.008029937744140625e+00,2.739000000000000057e+01,-1.167900000000000027e+01,-3.515625000000000000e+00
7.056041717529296875e+00,3.026000000000000156e+01,-9.846999999999999531e+00,-6.503906250000000000e+00
7.104025840759277344e+00,3.699000000000000199e+01,-8.015000000000000568e+00,-8.789062500000000000e+00
7.152024030685424805e+00,3.275000000000000000e+01,-5.725000000000000533e+00,-1.063476562500000000e+01
7.200023412704467773e+00,2.944000000000000128e+01,-2.977000000000000313e+00,-1.168945312500000000e+01
7.248020648956298828e+00,2.567000000000000171e+01,-4.580000000000000182e-01,-1.186523437500000000e+01
7.296001911163330078e+00,1.810999999999999943e+01,9.160000000000000364e-01,-1.168945312500000000e+01
7.344000816345214844e+00,3.560000000000000053e+00,3.435000000000000053e+00,-1.063476562500000000e+01
7.392019510269165039e+00,-2.839999999999999858e+00,6.870000000000000107e+00,-8.701171875000000000e+00
7.439998149871826172e+00,-5.990000000000000213e+00,8.473000000000000753e+00,-6.328125000000000000e+00
7.487994909286499023e+00,-1.771999999999999886e+01,1.030499999999999972e+01,-3.339843750000000000e+00
7.535979270935058594e+00,-2.694000000000000128e+01,1.190800000000000125e+01,1.757812500000000000e-01
7.584004402160644531e+00,-2.644000000000000128e+01,1.259500000000000064e+01,3.867187500000000000e+00
7.632005214691162109e+00,-3.026999999999999957e+01,1.305300000000000082e+01,7.734375000000000000e+00
7.680004835128784180e+00,-2.921000000000000085e+01,1.351100000000000101e+01,1.160156250000000000e+01
7.728146314620971680e+00,-1.864999999999999858e+01,1.282399999999999984e+01,1.538085937500000000e+01
7.776026248931884766e+00,-2.021000000000000085e+01,1.099200000000000088e+01,1.872070312500000000e+01
7.824081897735595703e+00,-2.192000000000000171e+01,9.618000000000000327e+00,2.162109375000000000e+01
7.872149467468261719e+00,-1.685999999999999943e+01,7.557000000000000384e+00,2.390625000000000000e+01
7.920052766799926758e+00,-1.903999999999999915e+01,5.267000000000000348e+00,2.548828125000000000e+01
7.968095541000366211e+00,-7.469999999999999751e+00,1.602999999999999980e+00,2.610351562500000000e+01
